"id"	"abbrev"	"name"
"cpd08110"	"6alpha-Glucuronosylhyodeoxycholate"	"6alpha-Glucuronosylhyodeoxycholate"
"cpd08111"	"DU-6859"	"DU-6859"
"cpd08112"	"Cyclohexane"	"Cyclohexane"
"cpd08113"	"Colcemid"	"Colcemid"
"cpd08114"	"Cholesteryl palmitate"	"Cholesteryl palmitate"
"cpd08115"	"Chloroneb"	"Chloroneb"
"cpd08116"	"Cefsulodin"	"Cefsulodin"
"cpd08117"	"Carmine"	"Carmine"
"cpd08118"	"Carboxin"	"Carboxin"
"cpd08119"	"Calpeptin"	"Calpeptin"
"cpd08120"	"Calcein AM"	"Calcein AM"
"cpd08121"	"Bitertanol"	"Bitertanol"
"cpd08122"	"Bicozamycin"	"Bicozamycin"
"cpd08123"	"Aminomethyl propanediol"	"Aminomethyl propanediol"
"cpd08124"	"Amitrole"	"Amitrole"
"cpd08125"	"Azacitidine"	"Azacitidine"
"cpd08126"	"N-Benzyladenine"	"N-Benzyladenine"
"cpd08127"	"7-Hydroxyflavone"	"7-Hydroxyflavone"
"cpd08128"	"8-Azaadenosine"	"8-Azaadenosine"
"cpd08129"	"8-Bromoadenosine"	"8-Bromoadenosine"
"cpd08130"	"Biapenem"	"Biapenem"
"cpd08131"	"Virginiamycin S1"	"Virginiamycin S1"
"cpd08132"	"Hexane"	"Hexane"
"cpd08133"	"Fluorobenzene"	"Fluorobenzene"
"cpd08134"	"Acriflavine"	"Acriflavine"
"cpd08135"	"Tetrachlorosalicylanilide"	"Tetrachlorosalicylanilide"
"cpd08136"	"Cetrimonium bromide"	"Cetrimonium bromide"
"cpd08137"	"ACNU"	"ACNU"
"cpd08138"	"PMEA"	"PMEA"
"cpd08139"	"Aflatoxin B1exo-8,9-epoxide-GSH"	"Aflatoxin B1exo-8,9-epoxide-GSH"
"cpd08140"	"Cetrimide"	"Cetrimide"
"cpd08141"	"Dolastatin 10"	"Dolastatin 10"
"cpd08142"	"Anisomycin"	"Anisomycin"
"cpd08143"	"Azidopine"	"Azidopine"
"cpd08144"	"2,4-Dinitrophenylhydrazine"	"2,4-Dinitrophenylhydrazine"
"cpd08145"	"Indolebutyric acid"	"Indolebutyric acid"
"cpd08146"	"Tridemorph"	"Tridemorph"
"cpd08147"	"16alpha,17beta-Estriol 3-(beta-D-glucuronide)"	"16alpha,17beta-Estriol 3-(beta-D-glucuronide)"
"cpd08148"	"17beta-Estradiol 3-sulfate-17-(beta-D-glucuronide)"	"17beta-Estradiol 3-sulfate-17-(beta-D-glucuronide)"
"cpd08149"	"3-Chlorosalicylanilide"	"3-Chlorosalicylanilide"
"cpd08150"	"N-Acetylleucyl-leucyl-methioninal"	"N-Acetylleucyl-leucyl-methioninal"
"cpd08151"	"CGA 64251"	"CGA 64251"
"cpd08152"	"CPT-11"	"CPT-11"
"cpd08153"	"NAc-L4Y-amide"	"NAc-L4Y-amide"
"cpd08154"	"NAc-L3Y-amide"	"NAc-L3Y-amide"
"cpd08155"	"NAc-LLY-amide"	"NAc-LLY-amide"
"cpd08156"	"f-NLP-ME"	"f-NLP-ME"
"cpd08157"	"Mikamycin A"	"Mikamycin A"
"cpd08158"	"Soraphen A"	"Soraphen A"
"cpd08159"	"Sulfoglycolithocholate"	"Sulfoglycolithocholate"
"cpd08160"	"S-Octyl GSH"	"S-Octyl GSH"
"cpd08161"	"S-Decyl GSH"	"S-Decyl GSH"
"cpd08162"	"S-(PGA1)-glutathione"	"S-(PGA1)-glutathione"
"cpd08163"	"Triphenyltetrazolium chloride"	"Triphenyltetrazolium chloride"
"cpd08164"	"Acetylleucyl-leucyl-norleucinal"	"Acetylleucyl-leucyl-norleucinal"
"cpd08165"	"Cetylpyridinium chloride"	"Cetylpyridinium chloride"
"cpd08166"	"Chymostatin"	"Chymostatin"
"cpd08167"	"Calcimycin"	"Calcimycin"
"cpd08168"	"Cyperquat"	"Cyperquat"
"cpd08169"	"Oligomycin A"	"Oligomycin A"
"cpd08170"	"Oligomycin B"	"Oligomycin B"
"cpd08171"	"Oligomycin C"	"Oligomycin C"
"cpd08172"	"Rutamycin"	"Rutamycin"
"cpd08173"	"S-(p-Azidophenacyl)glutathione"	"S-(p-Azidophenacyl)glutathione"
"cpd08174"	"Tetraphenylarsonium"	"Tetraphenylarsonium"
"cpd08175"	"DAMGO"	"DAMGO"
"cpd08176"	"3,5-Dinitrosalicylic acid"	"3,5-Dinitrosalicylic acid"
"cpd08177"	"D-Ornithine hydrochloride"	"D-Ornithine hydrochloride"
"cpd08178"	"CHAPS"	"CHAPS"
"cpd08179"	"4,5,6,7-Tetrachloro-2-trifluoromethylbenzimidazole"	"4,5,6,7-Tetrachloro-2-trifluoromethylbenzimidazole"
"cpd08180"	"Chromotropic acid"	"Chromotropic acid"
"cpd08181"	"6-(3,3-DMA)chrysin"	"6-(3,3-DMA)chrysin"
"cpd08182"	"8-(3,3-DMA)chrysin"	"8-(3,3-DMA)chrysin"
"cpd08183"	"ANS"	"ANS"
"cpd08184"	"2-Pyridyl hydroxymethane sulfonic acid"	"2-Pyridyl hydroxymethane sulfonic acid"
"cpd08185"	"Leucyl-leucyl-norleucine"	"Leucyl-leucyl-norleucine"
"cpd08186"	"NAc-AAA-ME"	"NAc-AAA-ME"
"cpd08187"	"NAc-LLY"	"NAc-LLY"
"cpd08188"	"LLY"	"LLY"
"cpd08189"	"Leucyl-leucine"	"Leucyl-leucine"
"cpd08190"	"N-Acetyl-leucyl-leucine"	"N-Acetyl-leucyl-leucine"
"cpd08191"	"Tetramethylammonium chloride"	"Tetramethylammonium chloride"
"cpd08192"	"Mersalyl acid"	"Mersalyl acid"
"cpd08193"	"Tetramisole hydrochloride"	"Tetramisole hydrochloride"
"cpd08194"	"Bornyl acetate"	"Bornyl acetate"
"cpd08195"	"Antimycin A1"	"Antimycin A1"
"cpd08196"	"Antimony potassium tartrate"	"Antimony potassium tartrate"
"cpd08197"	"N-Acetylphenylalanine beta-naphthyl ester"	"N-Acetylphenylalanine beta-naphthyl ester"
"cpd08198"	"Oxolinic acid"	"Oxolinic acid"
"cpd08199"	"Salicylhydroxamic acid"	"Salicylhydroxamic acid"
"cpd08200"	"tert-Butyl methyl ether"	"tert-Butyl methyl ether"
"cpd08201"	"Triazolealanine"	"Triazolealanine"
"cpd08202"	"16alpha,17beta-Estriol 17-(beta-D-glucuronide)"	"16alpha,17beta-Estriol 17-(beta-D-glucuronide)"
"cpd08203"	"S-Methyl GSH"	"S-Methyl GSH"
"cpd08204"	"(S)-1-Phenylethanol"	"(S)-1-Phenylethanol"
"cpd08205"	"(+)-trans-alpha-Irone"	"(+)-trans-alpha-Irone"
"cpd08206"	"N1-Amidinostreptamine 6-phosphate"	"N1-Amidinostreptamine 6-phosphate"
"cpd08207"	"5,6-Dichloro-1,3-cyclohexadiene"	"5,6-Dichloro-1,3-cyclohexadiene"
"cpd08208"	"2-Hydroxy-3-chloropenta-2,4-dienoate"	"2-Hydroxy-3-chloropenta-2,4-dienoate"
"cpd08209"	"2hchd"	"2-Hydroxy-cis-hex-2,4-dienoate"
"cpd08210"	"4adcho"	"ADC"
"cpd08211"	"tcggrpp"	"trans,trans,cis-Geranylgeranyl diphosphate"
"cpd08213"	"(-)-Anaferine"	"(-)-Anaferine"
"cpd08215"	"(+)-Nornicotine"	"(+)-Nornicotine"
"cpd08216"	"N-Acetylleukotriene E4"	"N-Acetylleukotriene E4"
"cpd08217"	"BQ 485"	"BQ 485"
"cpd08218"	"Sulfobromophthalein"	"Sulfobromophthalein"
"cpd08219"	"CPT-11 carboxylate form"	"CPT-11 carboxylate form"
"cpd08220"	"SN-38 carboxylate form"	"SN-38 carboxylate form"
"cpd08221"	"Gsh-prostaglandin A1"	"Gsh-prostaglandin A1"
"cpd08222"	"Grepafloxacin"	"Grepafloxacin"
"cpd08223"	"Fluo-3"	"Fluo-3"
"cpd08224"	"N-Ethylmaleimide-S-glutathione"	"N-Ethylmaleimide-S-glutathione"
"cpd08225"	"Nafenopin"	"Nafenopin"
"cpd08226"	"ZD1694"	"ZD1694"
"cpd08227"	"RS 5139"	"RS 5139"
"cpd08228"	"GW1843"	"GW1843"
"cpd08229"	"SN38 glucuronide carboxylate form"	"SN38 glucuronide carboxylate form"
"cpd08230"	"SN-38G"	"SN-38G"
"cpd08231"	"alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-D- glucosaminyl-glycoprotein"	"alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-D- glucosaminyl-glycoprotein"
"cpd08232"	"Ubidecarenone"	"Ubidecarenone"
"cpd08233"	"Cinchonidine"	"Cinchonidine"
"cpd08234"	"Apocynin"	"Apocynin"
"cpd08235"	"Benzoyltropine"	"Benzoyltropine"
"cpd08236"	"(+)-3-Carene"	"(+)-3-Carene"
"cpd08238"	"(S)-(-)-Citronellal"	"(S)-(-)-Citronellal"
"cpd08239"	"Globotetraosylceramide"	"Globotetraosylceramide"
"cpd08240"	"(-)-Citronellol"	"(-)-Citronellol"
"cpd08241"	"(1S,4R)-(-)-Fenchone"	"(1S,4R)-(-)-Fenchone"
"cpd08243"	"(+)-Linalool"	"(+)-Linalool"
"cpd08244"	"(+)-Menthone"	"(+)-Menthone"
"cpd08245"	"(S)-(+)-alpha-Phellandrene"	"(S)-(+)-alpha-Phellandrene"
"cpd08246"	"(-)-beta-Phellandrene"	"(-)-beta-Phellandrene"
"cpd08247"	"(L)-alpha-Terpineol"	"(L)-alpha-Terpineol"
"cpd08248"	"(+)-Chrysanthenone"	"(+)-Chrysanthenone"
"cpd08249"	"(4R,6R)-cis-Carveol"	"(4R,6R)-cis-Carveol"
"cpd08250"	"(1R,2R,4R)-Dihydrocarveol"	"(1R,2R,4R)-Dihydrocarveol"
"cpd08251"	"(1R,2S,4R)-Neo-dihydrocarveol"	"(1R,2S,4R)-Neo-dihydrocarveol"
"cpd08252"	"(1R,4R)-Dihydrocarvone"	"(1R,4R)-Dihydrocarvone"
"cpd08253"	"(1S,2S,4R)-Iso-dihydrocarveol"	"(1S,2S,4R)-Iso-dihydrocarveol"
"cpd08254"	"(1S,2R,4R)-Neoiso-dihydrocarveol"	"(1S,2R,4R)-Neoiso-dihydrocarveol"
"cpd08255"	"(1S,4R)-Iso-dihydrocarvone"	"(1S,4R)-Iso-dihydrocarvone"
"cpd08256"	"(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"	"(4R,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"
"cpd08257"	"(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"	"(3S,6R)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"
"cpd08258"	"(3R)-6-Hydroxy-3-isopropenyl-heptanoate"	"(3R)-6-Hydroxy-3-isopropenyl-heptanoate"
"cpd08259"	"(3R)-3-Isopropenyl-6-oxoheptanoate"	"(3R)-3-Isopropenyl-6-oxoheptanoate"
"cpd08260"	"(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate"	"(5R)-6-Hydroxy-5-isopropenyl-2-methylhexanoate"
"cpd08261"	"(3R)-3-Isopropenyl-6-oxoheptanoyl-CoA"	"(3R)-3-Isopropenyl-6-oxoheptanoyl-CoA"
"cpd08262"	"(4S,6S)-cis-Carveol"	"(4S,6S)-cis-Carveol"
"cpd08263"	"(+)-trans-Carveol"	"(+)-trans-Carveol"
"cpd08264"	"(1R,2S,4S)- Neoiso-dihydrocarveol"	"(1R,2S,4S)- Neoiso-dihydrocarveol"
"cpd08265"	"(1R,2R,4S)-Iso-dihydrocarveol"	"(1R,2R,4S)-Iso-dihydrocarveol"
"cpd08266"	"(1R,4S)-Iso-dihydrocarvone"	"(1R,4S)-Iso-dihydrocarvone"
"cpd08267"	"(1S,2S,4S)-Dihydrocarveol"	"(1S,2S,4S)-Dihydrocarveol"
"cpd08268"	"(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"	"(4S,7R)-4-Isopropenyl-7-methyl-2-oxo-oxepanone"
"cpd08269"	"(1S,4S)-Dihydrocarvone"	"(1S,4S)-Dihydrocarvone"
"cpd08270"	"(1S,2R,4S)-Neo-dihydrocarveol"	"(1S,2R,4S)-Neo-dihydrocarveol"
"cpd08271"	"(3S)-6-Hydroxy-3-isopropenyl-heptanoate"	"(3S)-6-Hydroxy-3-isopropenyl-heptanoate"
"cpd08272"	"(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"	"(3S,6S)-6-Isopropenyl-3-methyl-2-oxo-oxepanone"
"cpd08273"	"(3S)-3-Isopropenyl-6-oxoheptanoate"	"(3S)-3-Isopropenyl-6-oxoheptanoate"
"cpd08274"	"(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate"	"(5S)-6-Hydroxy-5-isopropenyl-2-methylhexanoate"
"cpd08275"	"(3S)-3-Isopropenyl-6-oxoheptanoyl-CoA"	"(3S)-3-Isopropenyl-6-oxoheptanoyl-CoA"
"cpd08276"	"Phenanthrene"	"Phenanthrene"
"cpd08277"	"2-Hydroxy-2H-benzo[h]chromene-2-carboxylate"	"2-Hydroxy-2H-benzo[h]chromene-2-carboxylate"
"cpd08278"	"cis-4-(1'-Hydroxynaphth-2'-yl)-2-oxobut-3-enoate"	"cis-4-(1'-Hydroxynaphth-2'-yl)-2-oxobut-3-enoate"
"cpd08279"	"1-Hydroxy-2-naphthaldehyde"	"1-Hydroxy-2-naphthaldehyde"
"cpd08280"	"trans-9(S),10(S)-Dihydrodiolphenanthrene"	"trans-9(S),10(S)-Dihydrodiolphenanthrene"
"cpd08281"	"Phenanthrene-9,10-oxide"	"Phenanthrene-9,10-oxide"
"cpd08282"	"9-Phenanthrol"	"9-Phenanthrol"
"cpd08283"	"Phenanthrene-1,2-oxide"	"Phenanthrene-1,2-oxide"
"cpd08284"	"1-Phenanthrol"	"1-Phenanthrol"
"cpd08285"	"1-Methoxyphenanthrene"	"1-Methoxyphenanthrene"
"cpd08286"	"2me4p"	"2-C-methyl-D-erythritol4-phosphate"
"cpd08287"	"4c2me"	"4--cytidine5-diphospho-2-C-methyl-D-erythritol"
"cpd08288"	"2p4c2me"	"2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol"
"cpd08289"	"dxyl5p"	"1-deoxy-D-xylulose5-phosphate"
"cpd08290"	"C-1027 Chromophore"	"C-1027 Chromophore"
"cpd08291"	"Deshydroxy-C-1027 chromophore"	"Deshydroxy-C-1027 chromophore"
"cpd08292"	"Aromatized C-1027 chromophore"	"Aromatized C-1027 chromophore"
"cpd08293"	"Aromatized deshydroxy-C-1027 chromophore"	"Aromatized deshydroxy-C-1027 chromophore"
"cpd08294"	"4-(1,2-Epoxyethyl)-8,9-epoxy-enediyne"	"4-(1,2-Epoxyethyl)-8,9-epoxy-enediyne"
"cpd08295"	"4-Dihydroxyethyl-8,9-epoxy-enediyne"	"4-Dihydroxyethyl-8,9-epoxy-enediyne"
"cpd08296"	"dTDP-4-dimethylamino-4,6-dideoxy-5-C-methyl-L-mannose"	"dTDP-4-dimethylamino-4,6-dideoxy-5-C-methyl-L-mannose"
"cpd08297"	"Benzoxazolinyl-CoA"	"Benzoxazolinyl-CoA"
"cpd08300"	"dTDP-4-oxo-beta-L-rhamnose"	"dTDP-4-oxo-beta-L-rhamnose"
"cpd08301"	"2mecdp"	"2-C-methyl-D-erythritol2-4-cyclodiphosphate"
"cpd08302"	"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol"	"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol"
"cpd08303"	"cis-3-(1-Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol"	"cis-3-(1-Carboxy-ethyl)-3,5-cyclo-hexadiene-1,2-diol"
"cpd08304"	"3hpppn"	"Dihydro-3-coumaric acid"
"cpd08305"	"ctbt"	"crotonobetaine"
"cpd08306"	"Butyro-betaine"	"Butyro-betaine"
"cpd08307"	"dTDP-4-oxo-5-C-methyl-L-rhamnose"	"dTDP-4-oxo-5-C-methyl-L-rhamnose"
"cpd08308"	"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose"	"dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose"
"cpd08309"	"3-Hydroxy-L-tyrosyl-AMP"	"3-Hydroxy-L-tyrosyl-AMP"
"cpd08310"	"3,5-Dihydroxyanthranilate"	"3,5-Dihydroxyanthranilate"
"cpd08311"	"5-Methoxy-3-hydroxyanthranilate"	"5-Methoxy-3-hydroxyanthranilate"
"cpd08312"	"N-Pyruvoyl-5-methoxy-3-hydroxyanthranilate"	"N-Pyruvoyl-5-methoxy-3-hydroxyanthranilate"
"cpd08313"	"Benzoxazolinate"	"Benzoxazolinate"
"cpd08314"	"Calichemicin gamma1"	"Calichemicin gamma1"
"cpd08315"	"Dynemicin A"	"Dynemicin A"
"cpd08316"	"gmhep17bp"	"D-Glycero-D-manno-heptose1-7-bisphosphate"
"cpd08317"	"Evisect"	"Evisect"
"cpd08318"	"Nereistoxin"	"Nereistoxin"
"cpd08320"	"2-Methyl-6-oxohepta-2,4-dienal"	"2-Methyl-6-oxohepta-2,4-dienal"
"cpd08322"	"MEGA"	"MEGA"
"cpd08323"	"GA"	"GA"
"cpd08324"	"LY201116"	"LY201116"
"cpd08325"	"nac"	"NAC"
"cpd08326"	"EPA"	"EPA"
"cpd08327"	"HMMF"	"HMMF"
"cpd08328"	"NMF"	"NMF"
"cpd08329"	"AMCC"	"AMCC"
"cpd08330"	"NOP"	"NOP"
"cpd08331"	"NOPM"	"NOPM"
"cpd08332"	"Carfentrazone"	"Carfentrazone"
"cpd08333"	"Methyl 2-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-p-toluate"	"Methyl 2-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-p-toluate"
"cpd08334"	"Methyl 6-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-m-toluate"	"Methyl 6-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)-m-toluate"
"cpd08335"	"2-(R)-Hydroxypropyl-CoM"	"2-(R)-Hydroxypropyl-CoM"
"cpd08336"	"2-Oxopropyl-CoM"	"2-Oxopropyl-CoM"
"cpd08337"	"2-(S)-Hydroxypropyl-CoM"	"2-(S)-Hydroxypropyl-CoM"
"cpd08338"	"(S)-3-Sulfolactate"	"(S)-3-Sulfolactate"
"cpd08339"	"5'-Dehydroadenosine"	"5'-Dehydroadenosine"
"cpd08340"	"9-Riburonosyladenine"	"9-Riburonosyladenine"
"cpd08341"	"Mycothione"	"Mycothione"
"cpd08342"	"3-Hydroxy-1H-quinolin-4-one"	"3-Hydroxy-1H-quinolin-4-one"
"cpd08343"	"3-Hydroxy-2-methyl-1H-quinolin-4-one"	"3-Hydroxy-2-methyl-1H-quinolin-4-one"
"cpd08344"	"Propene"	"Propene"
"cpd08345"	"(R)-1,2-Epoxypropane"	"(R)-1,2-Epoxypropane"
"cpd08346"	"(S)-1,2-Epoxypropane"	"(S)-1,2-Epoxypropane"
"cpd08347"	"delta8,14 -Sterol"	"delta8,14 -Sterol"
"cpd08348"	"3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde"	"3beta-Hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde"
"cpd08349"	"2,4.6-Trichloroanisole"	"2,4.6-Trichloroanisole"
"cpd08350"	"L-threo-3-Hydroxyaspartate"	"L-threo-3-Hydroxyaspartate"
"cpd08351"	"Methyl jasmonate"	"Methyl jasmonate"
"cpd08352"	"(24R)-24-Methylcycloarta-25-en-3-beta-ol"	"(24R)-24-Methylcycloarta-25-en-3-beta-ol"
"cpd08353"	"aconm"	"(E)-3-(Methoxycarbonyl)pent-2-enedioate"
"cpd08354"	"(E)-2-(Methoxycarbonylmethyl)butenedioate"	"(E)-2-(Methoxycarbonylmethyl)butenedioate"
"cpd08355"	"2-(alpha-D-Mannosyl)-3-phosphoglycerate"	"2-(alpha-D-Mannosyl)-3-phosphoglycerate"
"cpd08356"	"N-Cyclohexylformamide"	"N-Cyclohexylformamide"
"cpd08357"	"Cyclohexyl isocyanide"	"Cyclohexyl isocyanide"
"cpd08358"	"UDP-6-sulfoquinovose"	"UDP-6-sulfoquinovose"
"cpd08359"	"24-Methylene lophenol"	"24-Methylene lophenol"
"cpd08360"	"24-Ethylidene lophenol"	"24-Ethylidene lophenol"
"cpd08361"	"ppmi12346p"	"5-PP-InsP5"
"cpd08362"	"4-Hydroxymandelate"	"4-Hydroxymandelate"
"cpd08363"	"N-Carbamoyl-L-amino acid"	"N-Carbamoyl-L-amino acid"
"cpd08364"	"beta-Primeveroside"	"beta-Primeveroside"
"cpd08365"	"beta-Primeverose"	"beta-Primeverose"
"cpd08366"	"(2R)-Phosphosulfolactate"	"(2R)-Phosphosulfolactate"
"cpd08367"	"(2R)-3-Sulfolactate"	"(2R)-3-Sulfolactate"
"cpd08368"	"copre2"	"Cobalt-precorrin 2"
"cpd08369"	"copre3"	"Cobalt-precorrin 3"
"cpd08370"	"copre4"	"Cobalt-precorrin 4"
"cpd08371"	"copre5"	"Cobalt-precorrin 5"
"cpd08372"	"copre6"	"Cobalt-precorrin 6"
"cpd08373"	"codhpre6"	"Cobalt-precorrin 6B"
"cpd08374"	"manglyc"	"alpha-Mannosylglycerate"
"cpd08375"	"copre8"	"Cobalt-precorrin 8"
"cpd08376"	"2-(beta-D-Glucosyl)-sn-glycerol"	"2-(beta-D-Glucosyl)-sn-glycerol"
"cpd08377"	"mi1456p"	"Inositol 1,4,5,6-tetrakisphosphate"
"cpd08378"	"1-Carbazol-9-yl-3-(3,5-dimethylpyrazol-1-yl)-propan-2-ol"	"1-Carbazol-9-yl-3-(3,5-dimethylpyrazol-1-yl)-propan-2-ol"
"cpd08379"	"2-(4-Chloro-3,5-dimethylphenoxy)-N-(2-phenyl-2H-benzotriazol-5-yl)- acetamide"	"2-(4-Chloro-3,5-dimethylphenoxy)-N-(2-phenyl-2H-benzotriazol-5-yl)- acetamide"
"cpd08380"	"N-[2-(4-Chloro-phenyl)-acetyl]-N'-(4,7-dimethyl-quinazolin-2-yl)- guanidine"	"N-[2-(4-Chloro-phenyl)-acetyl]-N'-(4,7-dimethyl-quinazolin-2-yl)- guanidine"
"cpd08381"	"1-Benzyl-7,8-dimethoxy-3-phenyl-3H-pyrazolo[3,4-c]isoquinoline"	"1-Benzyl-7,8-dimethoxy-3-phenyl-3H-pyrazolo[3,4-c]isoquinoline"
"cpd08382"	"N-(3-Benzooxazol-2-yl-4-hydroxy-phenyl)-2-p-tolyloxyacetamide"	"N-(3-Benzooxazol-2-yl-4-hydroxy-phenyl)-2-p-tolyloxyacetamide"
"cpd08383"	"8-Allyl-2-phenyl-8H-1,3a,8-triaza-cyclopenta[a]indene"	"8-Allyl-2-phenyl-8H-1,3a,8-triaza-cyclopenta[a]indene"
"cpd08384"	"3-(4-Chloro-benzyl)-5-(2-methoxy-phenyl)-[1,2,4]oxadiazole"	"3-(4-Chloro-benzyl)-5-(2-methoxy-phenyl)-[1,2,4]oxadiazole"
"cpd08385"	"2-Phenethylsulfanyl-5,6,7,8-tetrahydro-benzo[4,5]thieno[2,3- d]pyrimidin-4-ylamine"	"2-Phenethylsulfanyl-5,6,7,8-tetrahydro-benzo[4,5]thieno[2,3- d]pyrimidin-4-ylamine"
"cpd08386"	"(5,12,13-Triaza-indeno[1,2-b]anthracen-13-yl)-acetic acid ethyl ester"	"(5,12,13-Triaza-indeno[1,2-b]anthracen-13-yl)-acetic acid ethyl ester"
"cpd08387"	"2,2'-(1-phenyl-1H-1,2,4-triazole-3,5-diyl)bis-phenol"	"2,2'-(1-phenyl-1H-1,2,4-triazole-3,5-diyl)bis-phenol"
"cpd08388"	"2-(2-Chloro-phenyl)-5-(5-methylthiophen-2-yl)-[1,3,4]oxadiazole"	"2-(2-Chloro-phenyl)-5-(5-methylthiophen-2-yl)-[1,3,4]oxadiazole"
"cpd08389"	"2-p-Tolyl-5,6,7,8-tetrahydrobenzo[d]imidazo[2,1-b]thiazole"	"2-p-Tolyl-5,6,7,8-tetrahydrobenzo[d]imidazo[2,1-b]thiazole"
"cpd08390"	"6,8-Di-DMA-chrysin"	"6,8-Di-DMA-chrysin"
"cpd08391"	"6-Geranylchrysin"	"6-Geranylchrysin"
"cpd08392"	"8-Geranylchrysin"	"8-Geranylchrysin"
"cpd08393"	"6-(3,3-DMA)galangin"	"6-(3,3-DMA)galangin"
"cpd08394"	"3-Methylgalangin"	"3-Methylgalangin"
"cpd08395"	"8-(3,3-DMA)-3-methylgalangin"	"8-(3,3-DMA)-3-methylgalangin"
"cpd08396"	"8-(1,1-DMA)-3-methylgalangin"	"8-(1,1-DMA)-3-methylgalangin"
"cpd08397"	"8-(1,1-DMA)kaempferide"	"8-(1,1-DMA)kaempferide"
"cpd08398"	"8-(1,1-DMA)galangin"	"8-(1,1-DMA)galangin"
"cpd08399"	"o-Chlorophenylhydrazine hydrochloride"	"o-Chlorophenylhydrazine hydrochloride"
"cpd08400"	"4-Glutathionyl cyclophosphamide"	"4-Glutathionyl cyclophosphamide"
"cpd08401"	"4-Methylumbelliferyl glucuronide"	"4-Methylumbelliferyl glucuronide"
"cpd08402"	"4-Methylumbelliferyl sulfate"	"4-Methylumbelliferyl sulfate"
"cpd08403"	"1-Naphthyl glucuronide"	"1-Naphthyl glucuronide"
"cpd08404"	"BQ 123"	"BQ 123"
"cpd08405"	"cechddd"	"cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol"
"cpd08406"	"BQ 518"	"BQ 518"
"cpd08407"	"Beauvericin"	"Beauvericin"
"cpd08408"	"DIDS"	"DIDS"
"cpd08409"	"Diethyl pyrocarbonate"	"Diethyl pyrocarbonate"
"cpd08410"	"E3040"	"E3040"
"cpd08411"	"E3040 sulfate"	"E3040 sulfate"
"cpd08412"	"E3040 glucuronide"	"E3040 glucuronide"
"cpd08413"	"FMLP"	"FMLP"
"cpd08414"	"Grepafloxacin glucuronide"	"Grepafloxacin glucuronide"
"cpd08415"	"Hydroxylamine hydrochloride"	"Hydroxylamine hydrochloride"
"cpd08416"	"IAARh123"	"IAARh123"
"cpd08417"	"IACI"	"IACI"
"cpd08418"	"LDS-751"	"LDS-751"
"cpd08419"	"MC-207,110"	"MC-207,110"
"cpd08420"	"Monochloro-monoglutathionyl melphalan"	"Monochloro-monoglutathionyl melphalan"
"cpd08421"	"N-t-Boc-deacetyl-leupeptin"	"N-t-Boc-deacetyl-leupeptin"
"cpd08422"	"NAc-DNP-Cys"	"NAc-DNP-Cys"
"cpd08423"	"NAc-FnorLRF-amide"	"NAc-FnorLRF-amide"
"cpd08424"	"NAc-L5Y-amide"	"NAc-L5Y-amide"
"cpd08425"	"Nafenopin glucuronide"	"Nafenopin glucuronide"
"cpd08426"	"Nigericin"	"Nigericin"
"cpd08427"	"Pepsinostreptin"	"Pepsinostreptin"
"cpd08428"	"Phenylglucoside"	"Phenylglucoside"
"cpd08429"	"Mikamycin B"	"Mikamycin B"
"cpd08430"	"Pristinamycin IB"	"Pristinamycin IB"
"cpd08431"	"Pristinamycin IC"	"Pristinamycin IC"
"cpd08432"	"Puromycin dihydrochloride"	"Puromycin dihydrochloride"
"cpd08433"	"Spectinomycin dihydrochloride"	"Spectinomycin dihydrochloride"
"cpd08434"	"Syringetin"	"Syringetin"
"cpd08435"	"Tectochrysin"	"Tectochrysin"
"cpd08436"	"Tetramethylrosamine"	"Tetramethylrosamine"
"cpd08437"	"Vinblastine sulfate"	"Vinblastine sulfate"
"cpd08438"	"ortho-Vanadate"	"ortho-Vanadate"
